Phase;T;RH;R;FF;RMM1;RMM2;RMM;Angle;Angle (+);PhaseManual
1;28.9;66;0;2;-0.69753087;-0.19650894;0.724682743;-105.7336312;254.2663688;6
8;28.5;67;0;2;-0.5554232;1.80E-02;0.555714793;-88.14382401;271.856176;7
1;28;69;1.5;2;-0.28580862;-2.75E-02;0.287128573;-95.49597976;264.5040202;6
2;27.9;73;0;2;-2.80E-03;-0.15175737;0.151783199;-178.9429839;181.0570161;5
3;28.9;69;0;3;0.16077794;-0.19549066;0.253112908;140.5649983;140.5649983;4
2;28.6;69;;2;-3.45E-02;-5.86E-02;0.068001544;-149.5130952;210.4869048;5
8;28.3;59;0;3;-0.34306681;4.13E-02;0.345543812;-83.13549796;276.864502;7
7;27.5;65;0;2;-0.23517582;0.33670434;0.410703639;-34.93290833;325.0670917;8
7;29.8;51;0;3;-7.93E-02;0.19876444;0.213999515;-21.75025595;338.249744;8
8;28;65;0;3;-0.17751659;0.1162864;0.212213728;-56.77225751;303.2277425;7
1;28.8;76;0;2;-0.19356827;-6.20E-02;0.203255197;-107.7602847;252.2397153;6
6;28.9;69;;3;1.28E-03;0.10534714;0.105354916;0.696127005;0.696127005;1
4;28.6;67;0;3;8.85E-02;-1.62E-02;0.089970495;100.3731981;100.3731981;3
2;28.2;64;0;2;-7.65E-02;-0.18935432;0.204223673;-158.0010694;201.9989306;5
2;28.3;69;0;2;-0.31976908;-0.55562776;0.641072907;-150.0791623;209.9208377;5
2;28.8;67;0;3;-0.54099041;-0.56772679;0.784209367;-136.3814027;223.6185973;5
2;28.1;68;0;4;-0.47996867;-0.68612128;0.837336453;-145.0257065;214.9742935;5
2;28.2;60;0;4;-0.51108217;-0.89647281;1.03192465;-150.3123898;209.6876102;5
2;28.5;62;0;3;-0.23560046;-1.1549267;1.178712543;-168.4700881;191.5299119;5
3;28.5;63;0;3;3.07E-03;-1.2513632;1.251366966;179.8594351;179.8594351;4
3;27.9;71;0;3;0.27356061;-0.93611532;0.975267809;163.7100745;163.7100745;4
3;28;74;0;3;0.57650656;-0.76933128;0.961369041;143.1535554;143.1535554;4
4;27.9;69;;3;0.82936954;-0.32860678;0.892096547;111.6141019;111.6141019;3
4;28.2;64;0;2;0.87204123;-0.19797772;0.89423212;102.7909287;102.7909287;3
4;27.9;65;0;2;0.84533632;-6.21E-02;0.847614242;94.20150882;94.20150882;3
4;28.3;64;0;2;0.8788566;-5.39E-02;0.880507884;93.50953644;93.50953644;3
4;29.4;66;0;2;0.71533638;-0.22310401;0.749320716;107.3220137;107.3220137;3
4;29.6;66;0;2;0.51461357;-0.26983461;0.581066126;117.6700064;117.6700064;3
2;28.9;64;0;3;-2.73E-03;-0.24240902;0.242424392;-179.3547647;180.6452353;5
1;29.2;69;0;3;-0.22751237;-9.93E-02;0.248238531;-113.5793337;246.4206663;6
1;30.6;58;;3;-0.13388947;-8.56E-02;0.158914286;-122.5921366;237.4078634;6
2;29.7;62;0;3;-0.15569118;-0.16717236;0.2284433;-137.0366068;222.9633932;5
2;29.2;71;0;2;-0.16263367;-0.22004314;0.273621443;-143.5319295;216.4680705;5
2;29;69;0.7;2;-0.2463021;-0.49544236;0.553288222;-153.5663876;206.4336124;5
2;28.5;60;0;2;-0.11452715;-0.60074615;0.611565536;-169.2065622;190.7934378;5
3;29.3;60;0;2;0.34309825;-0.6844644;0.765642164;153.3769813;153.3769813;4
4;28.8;68;0;3;0.78193831;-0.72492969;1.066278845;132.8333893;132.8333893;3
3;29.9;61;0;3;0.84730572;-0.85870492;1.206358621;135.3828325;135.3828325;4
3;29.2;67;0;3;0.73424584;-0.85675329;1.128336454;139.4031053;139.4031053;4
4;29.2;68;0;3;0.59884471;-0.52946204;0.799340377;131.4811566;131.4811566;3
4;28.2;79;12.8;2;0.37035999;-0.13482079;0.394135976;110.0028383;110.0028383;3
5;28.4;68;0;2;0.25453731;0.16075356;0.301049745;57.72545735;57.72545735;2
5;28.3;66;;2;0.37171477;0.37036583;0.524731091;45.10415106;45.10415106;2
5;28.5;62;0;2;0.35208395;0.30470735;0.465628261;49.12579438;49.12579438;2
6;28.9;65;0;2;8.57E-02;0.42075723;0.429396247;11.51254905;11.51254905;1
7;29.5;66;2.5;2;-2.64E-02;0.46898267;0.469725137;-3.221897078;356.7781029;8
7;28.8;72;0;2;-1.41E-02;0.31864306;0.318954871;-2.533693404;357.4663066;8
7;29.1;70;0;3;-0.12790836;0.26855436;0.297459229;-25.46775036;334.5322496;8
7;28.8;74;0.5;2;-0.13887285;0.44966498;0.470621146;-17.16258462;342.8374154;8
7;28.7;78;;3;-2.66E-02;0.51496518;0.51565172;-2.956926969;357.043073;8
6;29.1;73;0;2;8.01E-02;0.61746234;0.622636131;7.391389537;7.391389537;1
6;29.4;71;0;3;1.94E-03;0.64199513;0.641998061;0.173137566;0.173137566;1
6;28.8;82;21;2;9.06E-03;0.90610826;0.906153553;0.572870249;0.572870249;1
6;28.6;80;45.5;2;0.25274402;0.7216624;0.764641196;19.30151637;19.30151637;1
6;28.2;81;58.5;2;0.18484898;0.40694943;0.446964186;24.42901342;24.42901342;1
8;28.8;76;35.5;2;-0.2040419;2.80E-03;0.204061111;-89.21379818;270.7862018;7
1;29.5;72;16.5;2;-0.46237695;-0.45953622;0.651894149;-134.8234527;225.1765473;6
2;29.8;73;0;2;-0.27745289;-0.77180988;0.820164982;-160.2273277;199.7726723;5
3;30.1;69;0;2;0.1951891;-0.71179789;0.738075214;164.6653144;164.6653144;4
4;29.9;68;1.5;2;0.75298262;-0.57974374;0.950308176;127.5937451;127.5937451;3
4;29.3;76;1.1;2;1.1039217;-0.57369071;1.244091697;117.4601888;117.4601888;3
4;29;75;8;2;1.4615445;-0.243379;1.48166989;99.4542453;99.4542453;3
4;29;78;4.8;1;1.7623653;-0.22183298;1.776271748;97.17422145;97.17422145;3
4;29.1;80;0;1;2.0174034;-0.18461388;2.025832857;95.22861087;95.22861087;3
4;30.8;64;1.5;2;2.3080084;-7.73E-02;2.309302506;91.91823776;91.91823776;3
5;29.8;76;0;2;2.5636463;9.11E-02;2.565264423;87.96483231;87.96483231;2
5;30;66;9.2;2;2.8316875;6.55E-02;2.832444942;88.67492283;88.67492283;2
5;29.6;72;0;1;3.1893549;0.39319465;3.213500694;82.97184245;82.97184245;2
5;28.2;81;5;2;3.2231357;0.65535796;3.289087685;78.50676681;78.50676681;2
5;27.5;80;37.5;2;3.0127673;1.1914735;3.239811091;68.42245225;68.42245225;2
5;28.8;77;0;2;2.8823371;1.7137229;3.353313784;59.26596858;59.26596858;2
5;29.6;75;0;2;2.5014393;2.0601318;3.240577357;50.52586189;50.52586189;2
6;29.9;71;0;2;2.1036205;2.1417756;3.002069608;44.48507341;44.48507341;1
6;29.6;72;0;2;1.614035;2.4119885;2.902205628;33.78932721;33.78932721;1
6;29.1;64;0;2;1.1398256;2.5733392;2.814476334;23.8902963;23.8902963;1
6;29.2;67;0;2;0.30373371;2.3729122;2.392272241;7.294218839;7.294218839;1
7;29.2;71;0;2;-0.39799654;2.2542872;2.28915094;-10.01244491;349.9875551;8
7;29.3;71;0.7;2;-0.49261066;2.3466132;2.3977612;-11.85561389;348.1443861;8
7;30.2;72;0;2;-0.64255929;2.50896;2.589934888;-14.36502721;345.6349728;8
7;28.9;76;0;2;-1.0443553;2.2052717;2.440061734;-25.34093259;334.6590674;8
7;28.1;82;99.5;2;-1.3303103;1.7707218;2.214764364;-36.9168557;323.0831443;8
7;29.3;70;;2;-1.261277;1.486415;1.949422792;-40.31581223;319.6841878;8
8;29.5;75;0.5;2;-1.0369291;1.0143499;1.45056116;-45.63065074;314.3693493;7
7;29;70;0;2;-0.80910003;0.8104704;1.145209644;-44.95152023;315.0484798;8
8;29.2;62;0;2;-0.71773189;0.46197003;0.853554553;-57.23253458;302.7674654;7
8;29.5;71;0;2;-0.67943972;0.22630677;0.716137618;-71.57819242;288.4218076;7
1;30.1;71;0;2;-0.71957064;-0.25999731;0.765101632;-109.8659456;250.1340544;6
1;28.4;78;4;2;-0.60936695;-0.44787243;0.756252467;-126.3151369;233.6848631;6
2;28.8;77;15;3;-0.44922012;-0.48802415;0.663299546;-137.3708207;222.6291793;5
2;30.1;68;1;3;-0.18823859;-0.5798769;0.60966465;-162.0156268;197.9843732;5
3;27.9;80;;2;8.87E-02;-0.72787553;0.73326017;173.0521081;173.0521081;4
3;28.8;76;;2;0.47550964;-0.65021014;0.805532522;143.8213658;143.8213658;4
4;28.5;78;0;2;0.80099672;-0.3610191;0.878595775;114.2616769;114.2616769;3
4;27.9;79;3.5;1;0.81858546;-2.90E-02;0.81909899;92.02896714;92.02896714;3
5;27.8;80;11.5;2;0.88307101;0.37246203;0.958406163;67.13093698;67.13093698;2
5;28.4;79;3.5;2;0.73387182;0.54029703;0.911311543;53.63845679;53.63845679;2
5;27.7;84;1.3;2;0.45530289;0.4487232;0.639259909;45.41700324;45.41700324;2
6;27.6;77;34.3;2;0.19811831;0.41581002;0.460596176;25.47609671;25.47609671;1
6;28.1;80;0;2;0.12191575;0.48206943;0.497246805;14.19256391;14.19256391;1
6;26.6;90;0;2;0.27366501;0.35117379;0.44521407;37.92880684;37.92880684;1
5;27.4;81;6;2;0.52233082;0.21894841;0.566363745;67.25775093;67.25775093;2
5;27.4;83;0;1;0.63324744;0.18258016;0.659043121;73.9164819;73.9164819;2
5;27.5;87;3.5;1;0.48011506;0.26105931;0.546500169;61.4651631;61.4651631;2
5;27;86;7.5;2;0.46080467;3.90E-02;0.462452099;85.16232576;85.16232576;2
4;27.5;83;5.4;2;0.35533226;-1.92E-02;0.355850608;93.09290864;93.09290864;3
3;27.6;85;0;1;0.28116429;-0.33338419;0.436117388;139.8569152;139.8569152;4
3;27.2;86;28.9;1;0.31784475;-0.63078785;0.7063417;153.2571349;153.2571349;4
3;27.5;86;0.5;2;0.57967639;-0.69045794;0.901530301;139.9847427;139.9847427;4
4;26.8;86;3.9;2;0.79369593;-0.62291127;1.008945826;128.1256585;128.1256585;3
4;28.1;82;4.3;2;1.0696037;-0.75142741;1.307170696;125.0891463;125.0891463;3
4;27.1;87;12.5;1;1.3298465;-1.06111;1.701307187;128.5870372;128.5870372;3
3;27.2;87;10.2;2;1.272282;-1.2889439;1.811098524;135.372729;135.372729;4
4;27.3;86;31;1;1.2404928;-0.80838591;1.480645186;123.0908853;123.0908853;3
4;26.1;89;9.5;2;1.6877264;-0.30495593;1.715056419;100.2422838;100.2422838;3
4;27.1;85;54.7;1;1.7021729;-4.44E-02;1.702751873;91.49418187;91.49418187;3
5;28;83;0;1;1.9797446;0.40486252;2.020718274;78.44223706;78.44223706;2
5;29.3;76;0;2;1.9350177;0.90023339;2.134177513;65.05061383;65.05061383;2
5;28.9;80;;2;1.7721282;1.0605502;2.065237295;59.10111047;59.10111047;2
5;28.6;81;9.1;2;1.3851986;1.1289363;1.786972952;50.81997981;50.81997981;2
6;28.9;79;0;1;1.0428897;1.3074851;1.672464114;38.57692272;38.57692272;1
6;29.5;74;0;2;0.57303745;1.3792496;1.493553273;22.5614407;22.5614407;1
6;29.2;78;0;2;0.18254638;1.7369124;1.746478705;5.999658414;5.999658414;1
7;28.2;80;1;2;-9.19E-02;1.4539659;1.456867341;-3.616650801;356.3833492;8
7;26.7;88;;1;-0.13696849;1.1424623;1.150643504;-6.836495243;353.1635048;8
7;26.8;86;32.5;1;-1.91E-02;0.83653772;0.836755739;-1.307961682;358.6920383;8
6;27.1;87;0.2;2;0.14702296;0.80490041;0.818217832;10.35151847;10.35151847;1
6;27.7;81;1;2;0.3258847;0.97119159;1.02440907;18.54925001;18.54925001;1
6;27.1;85;17;1;0.33116895;1.3446184;1.384800172;13.83612198;13.83612198;1
6;28;78;;2;0.22375557;1.7776496;1.791676493;7.174180839;7.174180839;1
6;27.6;79;0;2;2.27E-02;1.8434802;1.843619955;0.705485454;0.705485454;1
7;27.8;81;0.5;2;-0.28983;1.7230432;1.747249066;-9.548237059;350.4517629;8
7;27.6;80;1.8;2;-0.61672062;1.6434332;1.75533957;-20.56928401;339.430716;8
7;26;89;3.2;2;-0.84480494;1.4276333;1.65886474;-30.61501211;329.3849879;8
7;25.4;93;8.1;2;-0.99050736;1.2541485;1.598121801;-38.30114109;321.6988589;8
8;27.3;83;28.1;3;-1.0594785;0.89468545;1.38670716;-49.8203015;310.1796985;7
8;26.9;81;1.4;1;-1.1040044;0.82509786;1.378264196;-53.22672797;306.773272;7
8;28.3;78;2;2;-0.97407836;0.57995665;1.133657077;-59.23084849;300.7691515;7
8;28.2;72;0;1;-0.95763427;0.35353667;1.020809273;-69.73700723;290.2629928;7
1;28.6;73;0;2;-0.91771388;-3.54E-02;0.918396388;-92.20903872;267.7909613;6
1;27.9;79;25;4;-0.86928034;-3.54E-02;0.870000845;-92.33198704;267.668013;6
1;28.7;78;0;3;-0.84400547;-0.15228978;0.857634777;-100.228222;259.771778;6
1;27.3;82;10.5;2;-1.0080585;-0.49530885;1.123170867;-116.1671624;243.8328376;6
2;28.4;79;2.5;1;-0.77727425;-0.89685214;1.186802014;-139.0855294;220.9144706;5
2;27.9;80;0;0;-0.71270186;-1.4761374;1.639184421;-154.2280344;205.7719656;5
2;27.4;85;1.5;2;-0.65097052;-1.7974317;1.911680762;-160.0912826;199.9087174;5
2;28;78;3.2;1;-0.44393876;-1.6069541;1.667148194;-164.5565998;195.4434002;5
2;28.1;83;5.6;2;-0.29330477;-1.4267259;1.456562557;-168.3830455;191.6169545;5
2;28.4;79;0;2;-0.42633396;-1.51802;1.576751523;-164.3126712;195.6873288;5
2;27.5;85;10.1;2;-0.44470224;-1.4485096;1.515236003;-162.9331598;197.0668402;5
2;27.7;82;;1;-0.58529443;-1.5959452;1.699885482;-159.8600724;200.1399276;5
2;27.5;80;0;1;-0.67782521;-2.013113;2.124163592;-161.3913634;198.6086366;5
2;26.9;86;0;2;-0.5799526;-2.1559579;2.232599267;-164.9438429;195.0561571;5
2;27.4;83;23.4;1;-0.38818267;-2.1664898;2.200991558;-169.8417708;190.1582292;5
2;28.2;80;0;2;-7.52E-02;-2.0908232;2.092175111;-177.9401481;182.0598519;5
3;28.5;75;0;3;0.22652698;-1.7697693;1.784207905;172.7059149;172.7059149;4
3;27.5;78;14.8;3;0.31053272;-1.7738509;1.800826917;170.0703443;170.0703443;4
3;26.9;83;0.5;3;0.21335761;-1.858059;1.870268622;173.4495175;173.4495175;4
3;27.7;82;8.5;3;0.34135967;-1.7507112;1.783680501;168.9667058;168.9667058;4
3;27.7;78;29.7;2;0.72989935;-1.8506349;1.989372412;158.4754842;158.4754842;4
3;26.9;83;29.3;3;1.0078861;-1.7300385;2.002215673;149.7757711;149.7757711;4
3;27.4;78;3.6;3;1.5666181;-1.5907636;2.232671293;135.4381505;135.4381505;4
4;27.8;77;0;3;1.9600886;-1.3492881;2.379606206;124.5427924;124.5427924;3
4;27.2;85;5.7;2;1.9794598;-1.3762423;2.410872035;124.8094043;124.8094043;3
4;27.3;84;;2;2.0107772;-1.0244405;2.25670186;116.9977003;116.9977003;3
4;26.8;84;1.2;2;1.9836758;-0.81224626;2.143528322;112.2673934;112.2673934;3
4;27.1;84;4.8;1;1.9081281;-0.5297085;1.980288853;105.5149927;105.5149927;3
4;27.4;86;5.9;3;1.7553903;-0.18075958;1.764672528;95.87925415;95.87925415;3
5;27.3;84;31.1;3;1.7169409;0.33346361;1.749023737;79.00887185;79.00887185;2
5;28;83;0;3;1.8648996;0.78376311;2.02290265;67.20439954;67.20439954;2
5;27.3;83;2;2;1.9816059;1.2290298;2.331796773;58.19202082;58.19202082;2
5;28.3;81;2.5;2;2.1863546;1.4720666;2.635740221;56.04772488;56.04772488;2
5;;;2;3;2.417726;1.9049447;3.078021007;51.76515615;51.76515615;2
5;27.8;77;36.8;5;2.4718513;2.4166622;3.456921324;45.64681588;45.64681588;2
6;27.8;83;3.8;2;1.9763893;3.163697;3.730294006;31.99338304;31.99338304;1
6;27.5;85;22.5;3;1.3050488;3.5726507;3.803549052;20.06667561;20.06667561;1
6;27.5;81;18.8;4;0.69968909;3.7206075;3.785826857;10.65052377;10.65052377;1
6;27.6;83;20;3;0.25492892;3.6656532;3.67450706;3.978246275;3.978246275;1
7;27.3;85;56.5;3;-0.28658509;3.3561056;3.368319434;-4.88076984;355.1192302;8
7;26.1;88;4.5;3;-0.88864446;3.2568574;3.375916039;-15.26184221;344.7381578;8
7;26.4;86;32.9;2;-1.1869627;3.3024468;3.509278461;-19.76941012;340.2305899;8
7;25;91;4;2;-1.294;3.281743;3.527644131;-21.51944968;338.4805503;8
7;25.4;88;63;3;-1.5451323;3.300431;3.644211658;-25.0871497;334.9128503;8
7;26.6;83;1.4;2;-1.6458524;3.2444119;3.637999272;-26.89815024;333.1018498;8
7;26.8;86;4.1;2;-1.5705069;3.0863132;3.46292089;-26.96980482;333.0301952;8
7;26.1;89;36;2;-1.4160571;2.7252104;3.071154414;-27.45701381;332.5429862;8
7;27.1;86;66.5;2;-1.488229;2.2799304;2.72266564;-33.13457162;326.8654284;8
7;27.2;86;3.6;3;-1.5568233;2.1918004;2.688435936;-35.38596054;324.6140395;8
7;26.7;84;17.1;3;-1.3064252;2.1248958;2.494379475;-31.5839688;328.4160312;8
7;27.3;85;0;3;-0.95250583;1.8562901;2.086403674;-27.16341919;332.8365808;8
7;26.9;85;13.5;2;-0.91520184;1.872752;2.084417056;-26.04446195;333.955538;8
7;25.3;89;;2;-0.88301265;1.8931955;2.088995103;-25.00499863;334.9950014;8
7;26.5;84;85.9;2;-0.92632115;1.9425061;2.152068963;-25.49503222;334.5049678;8
7;26.7;86;138.5;2;-0.71713787;1.6758947;1.822885013;-23.16673307;336.8332669;8
7;27.1;83;39.7;2;-0.8035906;1.2513548;1.487160613;-32.70762202;327.292378;8
8;28.1;81;0;2;-1.3083916;0.71506822;1.491043641;-61.34230942;298.6576906;7
8;27.9;82;0.5;2;-1.3629222;0.22822933;1.381899255;-80.49368722;279.5063128;7
1;27.2;84;75.6;2;-1.3534981;-0.20612475;1.369103546;-98.65906413;261.3409359;6
1;27.4;84;0.4;2;-1.366286;-0.77616775;1.571360496;-119.6002941;240.3997059;6
1;28.2;79;9.7;2;-1.5251356;-1.3536655;2.039227521;-131.5913173;228.4086827;6
2;27.6;83;0;2;-1.5856116;-1.6088594;2.258891922;-135.4169633;224.5830367;5
2;27;82;29.2;2;-1.341607;-1.6994805;2.165212071;-141.7116673;218.2883327;5
2;27.2;79;2;2;-1.0104759;-1.7941047;2.059095243;-150.6109125;209.3890875;5
2;28.1;76;0;2;-0.70078611;-1.7306364;1.867137788;-157.955512;202.044488;5
2;28.2;83;4;2;-0.19579953;-1.4627155;1.475762206;-172.3756933;187.6243067;5
3;27.8;82;16.7;1;2.26E-02;-1.3445482;1.344738124;179.0370277;179.0370277;4
3;27.8;81;0;2;9.86E-02;-1.1149383;1.119289673;174.9461732;174.9461732;4
3;28;82;4.5;2;0.22918513;-1.2626983;1.283328805;169.7125649;169.7125649;4
3;28.6;77;;2;0.35630643;-1.0982392;1.154592401;162.0251607;162.0251607;4
3;27.6;82;0;2;0.56423098;-1.2364362;1.359092004;155.4710546;155.4710546;4
3;27.7;83;;2;0.84297425;-1.3832606;1.619881315;148.6414099;148.6414099;4
3;28.1;81;0;2;1.1927625;-1.569943;1.971649919;142.7742859;142.7742859;4
3;27.3;83;0.1;2;1.2621713;-1.4532843;1.924866657;139.0258225;139.0258225;4
3;28;79;;2;1.1335882;-1.4778594;1.862549493;142.5100843;142.5100843;4
3;27.3;86;72;2;0.64471686;-1.2324148;1.390865223;152.3844492;152.3844492;4
3;26.9;86;25.5;2;0.16156182;-1.0852115;1.09717192;171.5322347;171.5322347;4
3;27.6;85;25;3;0.18539502;-1.0159401;1.03271758;169.6581096;169.6581096;4
3;27.3;84;;2;0.3926436;-0.83457142;0.922322314;154.8042663;154.8042663;4
3;28;78;0;2;0.54436415;-0.59923565;0.809577477;137.747024;137.747024;4
4;28.5;75;0;1;0.74825162;-0.42928341;0.862649832;119.8435533;119.8435533;3
4;28.8;71;0;2;0.61922461;-0.32535127;0.699494508;117.7182092;117.7182092;3
3;27.1;83;0.2;2;0.16061641;-0.5603295;0.58289517;164.005243;164.005243;4
3;27.4;82;4.5;2;5.15E-02;-0.50171721;0.504353456;174.1392598;174.1392598;4
4;28.6;80;0;1;0.26141956;-5.72E-02;0.267604235;102.3421141;102.3421141;3
5;28.9;76;0;2;0.44186378;0.15455821;0.4681152;70.7208262;70.7208262;2
5;28.3;81;0;3;0.71271503;0.1984126;0.73981773;74.44333937;74.44333937;2
4;26.9;83;18.5;2;0.77880287;-0.21164595;0.807048895;105.2034182;105.2034182;3
4;28;78;0.2;1;0.79860198;-0.28342566;0.847404996;109.5398896;109.5398896;3
5;28.3;80;0;2;0.53519952;9.25E-02;0.543134216;80.19428362;80.19428362;2
6;27.4;84;1;2;0.40819675;0.68957365;0.801334141;30.62363455;30.62363455;1
6;27.5;82;33;2;0.18875033;1.1188281;1.13463783;9.575838072;9.575838072;1
6;26.9;81;0;1;0.1104162;1.4300783;1.434334578;4.415041978;4.415041978;1
7;28;81;2;2;-7.99E-02;1.5741135;1.576140007;-2.905767117;357.0942329;8
7;28;77;0;2;-0.37130415;1.7155566;1.755278103;-12.21236898;347.787631;8
7;28.7;78;0;2;-0.73861611;1.4469981;1.624609879;-27.04191117;332.9580888;8
7;28.4;80;0;1;-0.91135144;1.4047041;1.674441715;-32.97491642;327.0250836;8
7;28.2;80;;1;-0.96659964;1.74535;1.995134453;-28.97830728;331.0216927;8
7;28;83;2.5;2;-1.1968759;1.8393563;2.194480239;-33.05220114;326.9477989;8
7;27.7;82;43.5;2;-1.791031;1.8952563;2.607640406;-43.38046283;316.6195372;8
8;28.4;79;;2;-2.2912319;1.5311303;2.755740121;-56.24692128;303.7530787;7
8;29.6;76;2;2;-2.3751769;0.96903646;2.565247935;-67.80527907;292.1947209;7
8;29.9;72;8.5;2;-2.3833575;0.33780286;2.407177547;-81.93297025;278.0670297;7
8;29.6;74;1.5;2;-2.60957;1.56E-02;2.609616628;-89.65749012;270.3425099;7
1;28.9;76;;2;-2.7289438;-0.17879032;2.734794369;-93.74845074;266.2515493;6
1;28.7;77;1.5;3;-2.566251;-0.18308941;2.572773975;-94.08085793;265.9191421;6
1;29.5;68;;2;-2.1766536;-0.43738294;2.220163222;-101.3618657;258.6381343;6
1;29.6;73;0;3;-1.6459824;-0.97137314;1.911236207;-120.5468925;239.4531075;6
2;30.2;72;0;2;-1.2506794;-1.4188911;1.891415056;-138.6054847;221.3945153;5
2;29.9;74;0;2;-0.71163142;-1.8214086;1.955491899;-158.6592193;201.3407807;5
2;30.2;72;0.5;2;-0.47407728;-2.0089233;2.064103218;-166.7219369;193.2780631;5
2;30.1;75;0;2;-8.99E-02;-1.9017907;1.903914356;-177.2935723;182.7064277;5
3;29.4;79;0;2;5.30E-02;-1.8626517;1.86340558;178.3701423;178.3701423;4
3;29.7;75;0;2;7.96E-02;-1.5485998;1.550644221;177.0575137;177.0575137;4
3;28.8;79;;2;0.4901531;-1.1922729;1.289094539;157.652037;157.652037;4
3;29.6;77;0;2;0.37382945;-0.88306999;0.958937467;157.0556332;157.0556332;4
3;29.2;80;41.5;2;0.42134821;-0.70512342;0.821421543;149.1394693;149.1394693;4
3;27.8;82;1.6;2;0.32550225;-0.45673171;0.560852538;144.5233964;144.5233964;4
3;28.3;82;6;2;0.22804512;-0.30199879;0.378428125;142.9428414;142.9428414;4
4;27.5;86;4.5;2;0.30505052;-4.50E-02;0.308351779;98.39155501;98.39155501;3
5;28.9;79;14.5;3;0.42590731;0.10064063;0.437636348;76.70504437;76.70504437;2
5;28.8;80;0;3;0.4708133;0.27965608;0.547606324;59.29031971;59.29031971;2
5;28.8;78;0;3;0.35466731;0.21021909;0.412287481;59.34384814;59.34384814;2
6;30;72;0;3;5.48E-02;0.25549391;0.261304761;12.10575691;12.10575691;1
8;29.7;71;0;2;-0.14376962;0.10334485;0.177058921;-54.29056647;305.7094335;7
7;28.8;67;0.8;2;-0.21162544;0.25178668;0.328910108;-40.04688288;319.9531171;8
7;29.3;68;0;3;-0.30203164;0.3661221;0.474624592;-39.5208534;320.4791466;8
7;29.5;67;0;2;-0.42828152;0.56590587;0.709700299;-37.11869085;322.8813091;8
7;28.2;71;0;2;-0.40875918;0.544074;0.680514941;-36.91729458;323.0827054;8
7;28.3;70;0;2;-0.36376897;0.65026104;0.745095486;-29.22351791;330.7764821;8
7;28.9;71;0;3;-0.50455594;0.57714623;0.766599287;-41.1607818;318.8392182;8
8;29.1;66;0;3;-1.2139605;0.44655427;1.293487847;-69.80400023;290.1959998;7
8;30.7;64;0;3;-1.6864289;0.33955279;1.720272807;-78.61602824;281.3839718;7
8;29.6;69;0;2;-1.5887766;0.11974765;1.593282958;-85.68971054;274.3102895;7
1;28.9;73;2;2;-1.6888498;-0.13669769;1.694373012;-94.6275065;265.3724935;6
1;29.1;75;0;3;-1.9654984;-0.41599393;2.009038305;-101.9501878;258.0498122;6
1;29.5;66;0;3;-2.0348577;-0.49597991;2.094431171;-103.6982744;256.3017256;6
1;29.6;67;0;2;-2.0174882;-0.69546604;2.133994295;-109.0200334;250.9799666;6
1;29.1;69;0;2;-2.0783472;-0.91724265;2.271752883;-113.8134376;246.1865624;6
1;29.5;69;0;2;-2.3201554;-1.0976564;2.566704239;-115.3186471;244.6813529;6
1;29.2;71;0;3;-2.190243;-1.16205;2.479420215;-117.9485245;242.0514755;6
1;30.4;67;0;4;-1.8495517;-1.1889566;2.198740387;-122.7343293;237.2656707;6
1;29.4;72;0;3;-1.6316742;-1.2110164;2.031974758;-126.5825286;233.4174714;6
1;28.9;76;;2;-1.468318;-1.3958055;2.025890111;-133.5497228;226.4502772;6
2;28;79;0;2;-1.2262402;-1.5980427;2.01430025;-142.4995733;217.5004267;5
2;28.2;79;3.9;2;-1.1982733;-1.740163;2.112824216;-145.4487676;214.5512324;5
2;28.5;78;0;2;-1.2470933;-1.7169131;2.122034941;-144.0069263;215.9930737;5
2;29.3;73;0;3;-1.2979224;-1.6366019;2.088795906;-141.5834966;218.4165034;5
2;30;68;0;4;-1.1376656;-1.6541451;2.007605297;-145.4811094;214.5188906;5
2;28.8;74;4.7;4;-0.97308785;-1.7501293;2.002461618;-150.9255415;209.0744585;5
2;28.4;81;10;2;-0.8351047;-1.6165065;1.819476058;-152.6786357;207.3213643;5
2;29.1;74;0;2;-0.6114285;-1.7393143;1.843653721;-160.6316799;199.3683201;5
2;29.7;72;;2;-0.51622486;-1.9322069;1.999977903;-165.041741;194.958259;5
2;29.3;70;0;2;-0.28877327;-1.8144586;1.83729421;-170.9571479;189.0428521;5
